date,riseStart,riseEnd,stableStart,stableEnd,start,end
20170308,62,91,689,918,39621,40999
20170308,68,97,840,1120,41977,43658
20170308,84,113,1026,1368,43834,45887
20170308,106,135,1003,1338,46091,48098
20170308,129,158,867,1156,49835,51570
20170308,165,194,982,1310,52143,54108
20170308,179,208,1150,1533,54345,56645
20170308,215,244,1428,1904,72935,75792
20170813,74,103,784,1045,7262,8830
20170813,78,107,804,1072,9037,10645
20170813,80,109,792,1056,10856,12440
20170813,102,131,801,1068,15894,17497
20170813,126,155,814,1086,17781,19410
20170813,180,209,839,1119,19841,21520
20170813,125,154,805,1073,21741,23351
20170813,113,142,188,250,23611,23987
20170813,200,229,804,1072,30947,32556
20170813,144,173,792,1056,33723,35307
20170813,84,113,756,1008,35534,37046
20170813,69,98,744,992,37260,38749
20170813,101,130,735,980,39473,40943
20170813,86,115,725,967,41132,42583
20170813,76,105,722,963,42786,44231
20170813,76,105,739,985,45020,46498
20160616,121,150,836,1114,17696,19368
20160616,243,272,852,1136,65138,66843
20160616,79,108,807,1076,67034,68648
20160616,172,201,944,1259,70409,72298
20160616,140,169,915,1220,73142,74973
20160616,89,118,938,1251,75218,77095
20160616,122,151,994,1325,77327,79315
20160616,129,158,787,1049,80186,81760
20150809,779,808,1274,1698,53261,55809
20160720,15,44,1303,1737,9849,12455
20160720,117,146,1069,1426,14273,16412
20160720,101,130,882,1176,16635,18400
20160720,107,136,783,1044,18627,20193
20160720,721,750,1016,1355,25190,27223
20160720,153,182,825,1100,27563,29214
20160720,211,240,1061,1415,29431,31554
20160720,21,50,813,1084,38440,40067
20160720,87,116,663,884,55355,56682
20160720,189,218,705,940,56871,58282
20160720,28,57,717,956,58548,59982
20160720,88,117,735,980,61283,62753
20160720,126,155,665,887,63010,64341
20160720,26,55,673,898,64597,65944
20160720,145,174,682,909,66561,67925
20160720,99,128,685,913,68129,69499
20160720,61,90,713,951,69699,71126
20160720,77,106,789,1052,72320,73899
20160720,76,105,783,1044,74046,75612
20160720,85,114,744,992,75756,77245
20160720,48,77,707,943,77961,79376
20160720,84,113,749,998,81975,83473
20160720,94,123,778,1037,83917,85473
20150805,140,169,750,1000,1875,3376
20150805,12,41,686,914,5836,7208
20150805,147,176,710,947,8268,9689
20150805,79,108,979,1305,13821,15779
20150805,150,179,815,1087,16081,17712
20150805,150,179,819,1092,18023,19661
20150805,127,156,798,1064,19962,21558
20150805,219,248,854,1138,22447,24155
20150805,123,152,1051,1402,26366,28469
20150805,143,172,927,1236,29218,31072
20150805,404,433,1141,1522,31732,34015
20171208,157,186,993,1324,1116,3102
20171208,82,111,827,1103,4648,6303
20171208,98,127,869,1158,19228,20966
20171208,223,252,719,958,21205,22643
20171208,71,100,869,1158,46404,48142
20171208,86,115,889,1185,48502,50280
20171208,89,118,853,1137,50510,52216
20171208,127,156,838,1117,64676,66352
20150830,66,95,1562,2083,16918,20043
20150830,164,193,862,1150,20836,22561
20150830,28,57,928,1238,25240,27097
20150830,213,242,816,1088,33436,35069
20150830,65,94,750,1000,38144,39645
20150830,80,109,760,1014,39948,41469
20150830,136,165,872,1163,51957,53702
20150830,122,151,884,1179,54082,55851
20150830,108,137,809,1079,58155,59774
20150830,168,197,829,1106,61719,63378
20150830,135,164,749,998,63698,65196
20150830,116,145,874,1166,65443,67192
20150830,769,798,984,1312,69874,71843
20150830,217,246,840,1120,72364,74044
20150830,185,214,1077,1436,80249,82403
20171206,267,296,817,1090,2976,4611
20160429,111,140,808,1077,1163,2779
20160429,405,434,821,1094,2954,4596
20160429,81,110,789,1052,7441,9020
20160429,71,100,879,1172,9204,10963
20160429,71,100,879,1172,11151,12910
20160429,86,115,702,936,15619,17024
20160429,136,165,876,1168,20276,22028
20160429,106,135,862,1150,22203,23928
20160429,101,130,898,1198,24150,25947
20160429,90,119,1349,1798,26178,28876
20160429,143,172,1050,1400,73701,75802
20160429,196,225,996,1328,78527,80520
20160429,100,129,918,1224,80793,82630
20150919,15,44,778,1038,8487,10044
20150919,99,128,811,1082,10448,12071
20150919,125,154,872,1162,13075,14819
20150919,10,39,884,1179,21899,23668
20150919,236,265,931,1241,29730,31592
20150919,334,363,910,1213,37984,39804
20150919,493,522,862,1149,40066,41790
20150919,261,290,908,1210,44162,45978
20160412,204,233,1073,1430,29505,31651
20170313,61,90,562,749,3806,4930
20170313,49,78,512,683,5050,6075
20170313,49,78,594,792,6204,7393
20170313,165,194,1334,1778,39124,41792
20170313,192,221,1597,2129,51121,54315
20170313,129,158,1647,2196,56475,59770
20170313,75,104,1734,2312,60601,64070
20170507,93,122,759,1012,65479,66997
20161230,18,47,779,1038,2094,3652
20161230,73,102,755,1007,4041,5552
20161230,80,109,1243,1657,5947,8433
20161230,154,183,1078,1438,9521,11678
20170421,59,88,772,1030,19258,20803
20170421,100,129,696,928,52493,53886
20161223,143,172,876,1168,16249,18002
20170207,170,199,1034,1379,4521,6590
20170207,144,173,1060,1414,6797,8918
20170207,158,187,1191,1588,9402,11785
20170207,343,372,1200,1600,21326,23726
20170207,87,116,1015,1353,55328,57358
20170207,123,152,883,1177,57628,59394
20170207,151,180,836,1115,60931,62604
20170207,98,127,782,1043,65402,66967
20170207,160,189,856,1142,72176,73889
20170207,259,288,907,1209,78652,80466
20171224,132,161,910,1214,14881,16702
20171224,183,212,925,1233,22385,24235
20171224,78,107,197,262,48196,48590
20171224,76,105,1000,1334,49700,51701
20160802,135,164,845,1126,304,1994
20160802,90,119,883,1177,2239,4005
20160802,699,728,954,1272,7632,9540
20160802,94,123,778,1037,12919,14475
20160802,90,119,746,995,14700,16193
20160802,81,110,739,985,16829,18307
20160802,103,132,865,1153,20572,22302
20160802,84,113,898,1198,25277,27074
20160802,136,165,968,1291,27957,29894
20160802,235,264,976,1302,36290,38243
20160802,95,124,1133,1511,41048,43315
20160802,100,129,1475,1966,49735,52685
20160802,77,106,882,1176,55915,57679
20160802,173,202,1090,1453,61318,63498
20160802,126,155,1265,1687,64320,66851
20160802,132,161,1202,1602,77185,79589
20160802,94,123,1128,1504,79837,82093
20170109,190,219,676,902,5831,7184
20170109,99,128,649,865,7529,8827
20170109,37,66,637,849,9803,11077
20170109,92,121,606,808,32285,33498
20170109,103,132,611,814,33857,35079
20170109,440,469,788,1051,50537,52114
20170109,167,196,712,950,53327,54752
20170109,123,152,740,987,68871,70352
20170109,104,133,671,894,74634,75976
20170109,109,138,514,686,76356,77385
20170109,49,78,504,672,77573,78581
20171129,76,105,990,1320,7699,9679
20150905,210,239,812,1083,133,1758
20150905,293,322,909,1212,3064,4883
20150905,215,244,808,1078,5143,6760
20150905,109,138,870,1160,14957,16698
20150905,95,124,844,1125,17060,18748
20150905,150,179,816,1088,19610,21243
20150905,151,180,806,1075,33311,34924
20150905,98,127,761,1015,35200,36723
20150905,181,210,812,1082,41264,42888
20150905,117,146,798,1064,43172,44769
20150905,180,209,844,1126,45347,47036
20150905,95,124,815,1086,49851,51481
20150905,143,172,839,1119,51813,53492
20150905,112,141,830,1107,54437,56098
20150905,166,195,833,1110,59484,61150
20150905,100,129,809,1079,66584,68203
20150905,282,311,1009,1346,70111,72130
20150905,233,262,955,1273,74692,76602
20150905,102,131,920,1226,76903,78743
20171126,148,177,974,1299,28771,30720
20171126,98,127,964,1286,36357,38286
20171126,86,115,962,1282,39256,41180
20171126,96,125,1003,1338,47890,49897
20160123,138,167,985,1314,6193,8164
20160123,190,219,899,1198,19009,20807
20160123,792,821,948,1264,38571,40468
20160123,90,119,878,1171,42508,44265
20170225,98,127,1132,1510,3840,6105
20170225,106,135,1202,1603,6619,9024
20170225,211,240,1043,1390,10654,12740
20170225,129,158,917,1223,13214,15049
20170225,255,284,920,1226,15448,17288
20170225,85,114,868,1158,18383,20120
20170225,165,194,847,1129,20415,22109
20170225,94,123,1049,1399,49944,52043
20170225,100,129,849,1132,55083,56782
20170225,144,173,834,1112,59757,61426
20170225,136,165,815,1087,76869,78500
20170225,116,145,814,1085,81330,82958
20171014,76,105,785,1047,9809,11380
20171014,120,149,816,1088,12675,14308
20171014,273,302,890,1186,56463,58243
20171014,146,175,782,1043,60678,62243
20171014,245,274,829,1106,62742,64401
20171014,130,159,808,1077,65414,67030
20160428,281,310,873,1164,18400,20146
20160428,181,210,902,1202,20354,22158
20160428,154,183,990,1320,22352,24333
20160428,286,315,1087,1450,29444,31619
20160428,104,133,1013,1350,31894,33920
20160428,89,118,1023,1364,34219,36265
20160428,110,139,911,1215,38982,40805
20160428,131,160,930,1240,41055,42915
20160428,123,152,982,1310,43165,45130
20160428,160,189,1020,1360,47696,49737
20160428,97,126,1138,1518,51647,53924
20160428,97,126,1058,1411,56897,59014
20160428,161,190,1003,1338,60622,62629
20160428,123,152,944,1258,62882,64770
20160428,87,116,914,1218,71633,73461
20160428,527,556,895,1193,77990,79780
20160428,81,110,853,1138,79985,81692
20150825,220,249,1028,1371,15053,17110
20150825,138,167,1043,1391,19083,21170
20150825,182,211,1054,1405,21571,23679
20150825,138,167,964,1286,67794,69723
20160706,502,531,1085,1446,0,2170
20160706,147,176,1103,1470,2349,4555
20160706,115,144,934,1246,4747,6616
20160706,91,120,852,1136,7542,9247
20160706,169,198,934,1246,9459,11328
20160706,199,228,877,1170,13419,15174
20160706,221,250,965,1286,17261,19191
20160706,88,117,939,1252,19860,21738
20160706,193,222,1119,1492,23362,25601
20160706,22,51,897,1196,46404,48199
20160706,115,144,878,1171,59820,61577
20160706,186,215,873,1164,62980,64727
20160706,96,125,755,1006,64985,66495
20160706,91,120,711,948,66706,68128
20160706,73,102,621,828,68793,70035
20160706,81,110,693,924,70244,71631
20160706,73,102,736,982,71835,73308
20160706,93,122,663,884,76317,77643
20160706,151,180,757,1010,77796,79311
20151026,123,152,930,1240,35461,37322
20151026,113,142,878,1171,42280,44037
20151026,136,165,884,1179,46856,48625
20151026,91,120,842,1123,52191,53876
20151026,245,274,929,1239,56830,58689
20151026,123,152,950,1266,62932,64832
20151026,200,229,1001,1334,69277,71279
20151026,196,225,941,1254,71806,73688
20151026,201,230,1084,1445,75330,77498
20151026,87,116,902,1202,78456,80260
20151026,120,149,968,1291,80738,82675
20170322,121,150,1368,1824,3910,6647
20170322,98,127,1455,1940,9694,12605
20170322,311,340,1369,1826,15613,18352
20170322,96,125,1177,1570,18574,20929
20170322,111,140,1123,1498,21140,23387
20170322,171,200,981,1308,24295,26258
20170322,115,144,867,1156,26543,28278
20170322,60,89,915,1220,32310,34140
20170322,97,126,1118,1490,49621,51857
20170322,83,112,820,1094,57168,58809
20170322,101,130,976,1301,60474,62426
20170322,114,143,1095,1460,72750,74940
20170322,85,114,1263,1684,75228,77754
20170716,88,117,764,1018,43483,45011
20170716,88,117,781,1042,57697,59260
20170716,99,128,778,1037,60417,61973
20170707,107,136,900,1200,40719,42520
20170707,107,136,802,1070,47715,49320
20170402,39,68,327,436,1700,2354
20170402,24,53,329,438,3451,4109
20170402,76,105,407,542,5196,6010
20170402,63,92,425,566,8143,8993
20170402,80,109,626,835,19250,20503
20170402,165,194,765,1020,27696,29226
20170402,102,131,723,964,29427,30874
20170402,111,140,748,997,33235,34731
20170402,62,91,782,1043,40869,42434
20170227,76,105,806,1075,82010,83623
20160811,1124,1153,1567,2089,13679,16813
20160811,885,914,1824,2432,20264,23913
20160811,141,170,1839,2452,26135,29813
20160702,153,182,768,1024,43463,44999
20160702,38,67,722,963,45264,46709
20160702,814,843,980,1307,48053,50014
20160702,47,76,1041,1388,69014,71096
20160702,117,146,794,1058,72519,74107
20160702,107,136,781,1041,74306,75868
20160702,98,127,730,973,79799,81259
20160201,102,131,876,1168,3826,5579
20160201,117,146,883,1177,5782,7548
20160201,122,151,875,1166,8829,10579
20160201,218,247,941,1254,10814,12696
20160201,133,162,920,1227,12943,14784
20160201,98,127,894,1192,17995,19783
20160201,147,176,891,1188,19969,21751
20160201,263,292,893,1191,23407,25194
20160201,130,159,873,1164,25388,27134
20160201,292,321,909,1212,27489,29308
20160201,20,49,1110,1480,43944,46165
20160201,136,165,961,1282,49654,51577
20160201,125,154,870,1160,53022,54763
20160201,136,165,887,1182,55026,56800
20160201,185,214,989,1318,57053,59031
20160201,119,148,921,1228,62201,64043
20160201,107,136,937,1250,64325,66200
20160201,95,124,867,1156,68819,70553
20160201,555,584,861,1148,71013,72735
20160201,82,111,797,1062,76244,77838
20160201,85,114,748,998,82801,84298
20160201,92,121,767,1023,84551,86086
20150813,350,379,1252,1669,12878,15382
20150813,147,176,1328,1771,23040,25697
20150813,190,219,1538,2051,33763,36840
20150813,119,148,1142,1522,71924,74208
20150813,122,151,1132,1510,77682,79947
20151107,365,394,871,1162,8238,9981
20151107,154,183,853,1138,10190,11897
20151107,392,421,844,1125,12799,14487
20151107,95,124,767,1023,14699,16234
20151107,206,235,785,1046,16492,18062
20151107,253,282,819,1092,18275,19914
20151107,119,148,827,1103,23050,24705
20151107,137,166,864,1152,24915,26643
20151107,116,145,871,1161,27684,29426
20151107,157,186,783,1044,31163,32729
20151107,114,143,933,1244,33025,34892
20151107,115,144,678,904,42466,43823
20151107,100,129,629,839,44911,46170
20151107,116,145,802,1069,46446,48050
20151107,188,217,835,1113,48929,50599
20151107,92,121,832,1109,50902,52566
20151107,154,183,766,1021,57343,58875
20151107,110,139,784,1046,59207,60776
20151107,142,171,783,1044,61053,62619
20151107,121,150,808,1077,65279,66895
20151107,125,154,833,1111,70994,72661
20151107,116,145,764,1019,74530,76059
20151107,154,183,783,1044,78041,79608
20170719,81,110,805,1074,457,2068
20170719,186,215,799,1066,2396,3995
20170719,105,134,741,988,5235,6717
20170719,93,122,683,911,7072,8439
20170719,54,83,695,927,9220,10611
20170719,395,424,1115,1487,11665,13896
20170719,104,133,813,1084,14679,16306
20170719,90,119,797,1062,16521,18115
20170719,111,140,784,1045,23924,25492
20170719,591,620,1145,1527,63866,66157
20170719,96,125,828,1104,71841,73497
20170719,97,126,809,1079,73742,75361
20160505,81,110,777,1036,5916,7470
20160505,37,66,786,1048,7784,9356
20160505,561,590,755,1007,9614,11125
20160505,197,226,715,954,12347,13778
20160505,73,102,803,1071,13980,15587
20160505,56,85,815,1087,15806,17437
20160505,60,89,1009,1345,23301,25319
20160505,115,144,846,1128,26076,27769
20160505,89,118,1124,1498,30703,32951
20160505,25,54,1241,1655,44067,46550
20160505,116,145,937,1249,47258,49132
20160505,89,118,977,1303,49368,51323
20160505,134,163,1032,1376,51797,53861
20160505,172,201,1050,1400,54550,56651
20160505,413,442,1142,1522,56949,59233
20160505,91,120,1023,1364,59452,61499
20160505,166,195,1032,1376,62033,64098
20160505,108,137,1028,1371,64353,66410
20160505,101,130,1009,1346,66629,68648
20160505,207,236,1020,1360,69425,71465
20160505,110,139,998,1331,71808,73805
20160505,81,110,987,1316,74068,76043
20160505,123,152,928,1237,77162,79018
20160505,95,124,924,1232,79279,81128
20160505,76,105,946,1261,81373,83265
20160505,173,202,926,1234,84222,86074
20170107,81,110,1111,1482,247,2470
20170107,98,127,947,1263,4392,6287
20170107,82,111,935,1247,21348,23219
20170107,144,173,851,1134,24663,26365
20170107,113,142,972,1296,28569,30513
20170107,96,125,950,1266,32468,34368
20170107,92,121,809,1079,73667,75286
20170107,116,145,790,1053,75529,77109
20170107,136,165,799,1065,78623,80221
20161231,79,108,802,1069,60720,62324
20151012,115,144,3481,4642,11621,18584
20151012,823,852,1471,1962,25542,28485
20151012,162,191,987,1316,78519,80494
20161214,91,120,712,949,7127,8551
20161214,131,160,729,972,8998,10456
20150802,349,378,687,916,0,1374
20150802,129,158,845,1127,7613,9304
20150802,106,135,773,1031,16422,17969
20150802,145,174,926,1234,18592,20444
20150802,162,191,1121,1495,30393,32636
20150802,171,200,1292,1722,33070,35654
20150802,5,34,1565,2087,52524,55655
20150802,138,167,1027,1370,56465,58520
20150802,128,157,875,1166,58957,60707
20150802,162,191,875,1167,61088,62839
20150802,174,203,813,1084,63320,64947
20150802,89,118,795,1060,68884,70474
20150802,208,237,938,1250,71359,73235
20150802,100,129,879,1172,81198,82956
20170205,229,258,940,1254,2523,4404
20170205,150,179,895,1194,13932,15723
20170205,194,223,1102,1469,44801,47005
20170205,210,239,1090,1454,48853,51034
20170205,47,76,995,1326,53913,55903
20170205,122,151,933,1244,58082,59949
20170205,69,98,774,1032,69920,71468
20170205,803,832,855,1140,71919,73630
20170205,123,152,730,973,74814,76274
20170205,107,136,733,977,76747,78213
20170205,153,182,747,996,81000,82495
20180115,160,189,1046,1395,43816,45909
20180115,218,247,1296,1728,48668,51261
20180115,94,123,1220,1627,52108,54549
20170524,123,152,774,1032,5576,7125
20170524,68,97,762,1016,12426,13950
20170524,66,95,602,803,15999,17204
20170524,166,195,757,1010,54028,55543
20170524,428,457,948,1264,60711,62607
20160611,492,521,938,1251,447,2324
20160611,122,151,831,1108,3570,5232
20160611,105,134,819,1092,5835,7474
20160611,98,127,857,1142,7742,9456
20160611,135,164,788,1051,10582,12159
20160611,92,121,847,1129,14346,16040
20160611,144,173,844,1125,17499,19187
20160611,124,153,806,1075,19467,21080
20160611,103,132,691,922,25065,26448
20160611,112,141,946,1262,30874,32767
20160611,33,62,765,1020,47318,48848
20160611,50,79,877,1170,50024,51779
20160611,220,249,828,1104,60855,62512
20160611,69,98,738,984,64166,65643
20160611,95,124,659,879,70035,71354
20160611,104,133,784,1046,74765,76334
20160611,166,195,760,1014,77294,78815
20160611,140,169,767,1022,81595,83129
20160527,87,116,855,1140,53519,55229
20160527,82,111,866,1155,57247,58980
20160527,68,97,877,1169,64717,66471
20160527,181,210,904,1205,73864,75672
20160527,92,121,782,1042,82974,84538
20170814,85,114,737,982,34,1508
20170814,78,107,722,962,1720,3164
20170814,76,105,741,988,6526,8008
20170814,79,108,748,998,8280,9777
20170814,97,126,753,1004,10028,11535
20170814,101,130,754,1006,12118,13627
20170814,203,232,728,971,13858,15315
20170814,79,108,742,990,16009,17494
20170814,86,115,758,1010,17755,19271
20170814,90,119,768,1024,20051,21588
20170814,119,148,750,1000,22248,23749
20170814,97,126,791,1054,24008,25590
20170814,91,120,778,1038,25887,27444
20170814,132,161,810,1080,54130,55751
20170814,82,111,831,1108,55986,57648
20170814,174,203,856,1142,58230,59943
20170814,98,127,787,1049,60164,61738
20170814,136,165,990,1320,64818,66798
20160508,73,102,1554,2072,12032,15140
20160508,144,173,950,1267,16975,18876
20160508,85,114,1062,1416,22997,25121
20160508,362,391,1053,1404,26259,28366
20160508,103,132,998,1330,28744,30740
20160508,82,111,794,1058,34456,36044
20160508,118,147,1067,1423,36295,38430
20160508,91,120,1075,1433,38639,40789
20160508,92,121,937,1249,46323,48197
20160508,91,120,976,1302,48411,50364
20160508,149,178,946,1262,50710,52603
20160508,104,133,980,1307,52830,54791
20160508,406,435,1072,1429,55045,57189
20160508,131,160,993,1324,60078,62065
20160508,143,172,1012,1350,62286,64311
20170113,99,128,1074,1432,17408,19557
20170113,90,119,1050,1400,20449,22550
20170113,107,136,1099,1466,23250,25449
20170113,150,179,1180,1573,27350,29710
20170113,107,136,867,1156,43701,45435
20170113,229,258,1007,1343,46174,48189
20170113,114,143,1015,1354,48404,50435
20170113,125,154,979,1305,51754,53712
20170113,134,163,906,1208,53918,55731
20170113,135,164,930,1240,55943,57803
20170113,116,145,813,1084,58725,60352
20170113,73,102,805,1074,60534,62145
20170113,113,142,939,1252,69173,71051
20170113,117,146,969,1292,74460,76398
20170113,112,141,948,1264,76921,78817
20170113,149,178,960,1280,79041,80961
20160413,94,123,969,1292,3175,5114
20160413,119,148,909,1212,15486,17304
20160413,125,154,1090,1453,47940,50120
20160413,106,135,1053,1404,50697,52803
20160413,102,131,967,1290,67581,69516
20160803,155,184,1003,1338,0,2007
20160803,201,230,1609,2145,8166,11384
20160803,123,152,1184,1579,11986,14355
20160803,100,129,1289,1719,14643,17222
20160803,111,140,1288,1718,19741,22318
20160803,471,500,1368,1824,22586,25323
20160803,116,145,745,993,48460,49950
20160803,94,123,1132,1510,55274,57539
20160803,118,147,907,1209,58254,60068
20160803,239,268,914,1218,60348,62176
20160803,95,124,740,987,65363,66844
20160803,72,101,667,889,70027,71361
20160803,194,223,912,1216,73309,75134
20160803,87,116,1230,1640,75313,77773
20150803,158,187,875,1166,1380,3130
20150803,140,169,839,1118,3534,5212
20150803,241,270,941,1254,9031,10913
20150803,199,228,918,1224,11291,13128
20150803,127,156,930,1240,13578,15439
20150803,252,281,955,1273,15889,17799
20150803,160,189,1009,1345,20664,22682
20150803,291,320,947,1262,28976,30870
20150803,473,502,972,1296,31425,33370
20150803,335,364,941,1255,43259,45142
20150803,316,345,814,1086,45581,47210
20150803,186,215,859,1146,47557,49276
20150803,383,412,834,1112,49773,51441
20150803,281,310,857,1142,52100,53814
20150803,710,739,863,1150,54501,56227
20150803,84,113,859,1146,59682,61401
20160608,75,104,628,837,4102,5358
20160608,80,109,609,812,11361,12579
20160608,660,689,953,1270,21336,23242
20160608,94,123,882,1176,27105,28870
20160608,99,128,1022,1362,30994,33038
20160608,35,64,796,1061,39747,41339
20160726,111,140,861,1148,18157,19880
20160726,42,71,1011,1348,31997,34020
20160726,86,115,1002,1336,36862,38867
20160726,118,147,786,1048,48518,50090
20160726,176,205,782,1042,53561,55125
20160726,77,106,941,1255,60612,62495
20151108,100,129,865,1154,3393,5124
20151108,119,148,831,1108,9859,11521
20151108,98,127,929,1238,22238,24096
20151108,142,171,873,1164,37063,38810
20151108,69,98,735,980,71149,72619
20151108,74,103,743,991,75918,77405
20151108,101,130,732,976,79926,81391
20171227,1053,1082,1415,1887,9942,12773
20171227,107,136,1155,1540,16992,19302
20171227,97,126,1099,1465,20520,22718
20171227,91,120,1164,1552,22943,25271
20171013,129,158,967,1289,1796,3730
20171013,280,309,865,1154,16172,17903
20171013,156,185,1004,1339,24480,26489
20171013,146,175,1031,1375,32862,34925
20171013,133,162,831,1108,64865,66528
20171101,66,95,768,1024,19377,20913
20171101,83,112,773,1031,25169,26716
20170316,33,62,387,516,151,926
20170316,56,85,364,486,2960,3689
20170316,41,70,403,538,5672,6479
20170316,85,114,595,794,17479,18670
20170316,227,256,925,1234,26610,28461
20170316,143,172,1005,1340,33004,35015
20170316,135,164,1012,1350,35595,37620
20170316,68,97,816,1088,57828,59461
20170316,77,106,677,902,61756,63110
20170316,72,101,658,877,63357,64673
20171031,123,152,811,1081,14209,15831
20160113,199,228,813,1084,27543,29170
20160629,67,96,805,1074,0,1611
20160629,114,143,889,1185,3483,5261
20160629,104,133,796,1062,5464,7057
20160629,101,130,986,1314,7267,9239
20160629,110,139,1001,1334,25328,27330
20160629,378,407,1005,1340,29257,31268
20160629,107,136,921,1228,31483,33325
20160629,192,221,993,1324,38363,40350
20151015,100,129,740,986,17275,18755
20151015,126,155,961,1281,19046,20968
20151015,238,267,1022,1362,24607,26651
20151015,215,244,955,1274,26944,28855
20151015,1051,1080,1210,1614,40005,42426
20151015,588,617,1024,1366,45274,47323
20151015,198,227,994,1325,47598,49586
20151015,164,193,1027,1369,49906,51960
20151015,21,50,1120,1493,54771,57011
20151015,502,531,1090,1453,57959,60139
20151015,453,482,1078,1438,62885,65042
20151015,159,188,1024,1365,81365,83413
20151016,344,373,995,1327,27561,29552
20151016,97,126,1133,1510,29795,32061
20151016,11,40,954,1272,36842,38751
20151016,690,719,998,1331,41303,43300
20151016,87,116,1168,1558,49282,51619
20151016,235,264,1118,1490,51878,54114
20151016,170,199,1169,1558,54390,56728
20151016,18,47,1061,1415,58535,60658
20151016,109,138,1095,1460,60920,63110
20151016,108,137,1243,1657,65765,68251
20151016,277,306,997,1329,82591,84585
20170224,83,112,789,1052,74376,75954
20170224,103,132,782,1043,83123,84688
20170319,299,328,1552,2069,5111,8215
20170319,104,133,893,1191,13372,15159
20170319,97,126,879,1172,15392,17151
20170319,113,142,879,1172,21767,23526
20170319,79,108,2416,3222,30733,35566
20170319,114,143,1999,2665,59804,63802
20170319,690,719,1679,2239,64196,67555
20170319,194,223,1374,1832,70202,72951
20160126,117,146,868,1158,3209,4946
20160126,86,115,864,1152,57656,59384
20160126,125,154,850,1133,60143,61843
20160126,117,146,853,1138,62137,63844
20160126,128,157,881,1175,64856,66619
20160126,88,117,875,1166,67797,69547
20160126,253,282,896,1194,69768,71560
20160126,637,666,1056,1408,71765,73878
20160126,92,121,837,1116,74329,76004
20150801,576,605,1026,1368,323,2375
20150801,383,412,914,1219,8418,10247
20150801,115,144,986,1315,15759,17732
20150801,113,142,738,984,19636,21113
20150801,89,118,819,1092,21769,23408
20150801,282,311,813,1084,27726,29352
20150801,388,417,820,1094,29648,31289
20150801,188,217,900,1200,31575,33376
20150801,272,301,832,1109,49929,51593
20150801,199,228,838,1118,52208,53885
20150801,123,152,796,1061,54183,55775
20150801,376,405,903,1204,56038,57844
20150801,187,216,1088,1450,58139,60315
20150801,183,212,921,1228,60585,62428
20150801,447,476,905,1207,63024,64835
20150801,107,136,830,1107,72901,74562
20150801,115,144,885,1180,75182,76953
20150801,166,195,859,1145,77546,79264
20151102,392,421,1075,1433,0,2150
20151102,321,350,966,1288,3749,5681
20151102,147,176,846,1128,8565,10258
20151102,120,149,667,889,15817,17151
20151102,127,156,859,1146,42151,43870
20151102,156,185,835,1114,66648,68319
20151102,103,132,789,1052,70573,72152
20151102,101,130,812,1082,73868,75492
20151102,87,116,792,1056,80997,82581
20180110,165,194,1058,1411,44896,47013
20180110,102,131,1118,1490,48876,51112
20180110,106,135,1029,1372,54092,56150
20180110,117,146,953,1271,60244,62151
20170217,303,332,1122,1496,2117,4361
20170217,127,156,1136,1515,4574,6847
20170217,97,126,1041,1388,7065,9148
20170217,101,130,989,1319,10297,12276
20170217,109,138,1026,1368,12536,14588
20170217,100,129,1024,1365,14795,16843
20170217,155,184,932,1243,18507,20372
20170217,128,157,1132,1510,20580,22845
20170217,129,158,1290,1720,23283,25863
20170217,162,191,1130,1507,27568,29829
20170217,91,120,975,1300,30062,32013
20170217,153,182,1101,1468,33299,35502
20170217,131,160,1022,1363,35957,38002
20170217,104,133,901,1201,42210,44012
20170217,118,147,960,1280,44205,46125
20170217,240,269,1184,1579,46335,48704
20170217,221,250,1252,1670,50590,53095
20170217,79,108,1399,1865,53343,56141
20170217,182,211,1522,2029,56425,59469
20170217,180,209,1351,1802,61024,63727
20170217,184,213,1351,1801,64020,66722
20170217,145,174,1253,1671,66952,69459
20170217,1625,1654,2563,3418,70969,76096
20170217,116,145,2168,2891,76313,80650
20161229,101,130,683,910,3827,5193
20161229,107,136,688,917,5410,6786
20161229,88,117,714,952,6999,8427
20161229,163,192,707,942,9180,10594
20161229,91,120,711,948,10788,12210
20161229,86,115,739,985,14678,16156
20161229,74,103,754,1006,16407,17916
20161229,87,116,659,878,18245,19563
20161229,80,109,762,1016,20853,22378
20161229,85,114,837,1116,22675,24350
20161229,258,287,810,1080,44786,46406
20161229,842,871,891,1188,48715,50497
20161229,259,288,795,1060,52676,54266
20161229,154,183,755,1007,62165,63676
20161229,334,363,795,1060,65632,67222
20161229,29,58,760,1014,80497,82018
20161229,104,133,677,903,83995,85350
20151023,73,102,1130,1506,27227,29487
20151023,121,150,970,1293,40672,42612
20151023,132,161,983,1311,47954,49921
20151023,99,128,851,1135,53641,55344
20151023,109,138,872,1162,64406,66150
20151023,13,42,873,1164,69278,71025
20151023,131,160,816,1088,74748,76381
20171205,84,113,831,1108,5149,6811
20171205,465,494,862,1149,28306,30030
20171205,51,80,917,1223,30276,32111
20171205,99,128,829,1105,55261,56919
20171205,170,199,909,1212,63853,65672
20171205,92,121,863,1150,65999,67725
20171205,86,115,834,1112,68014,69683
20171205,89,118,862,1149,75151,76875
20160510,152,181,1009,1345,364,2382
20160510,130,159,776,1034,7589,9141
20160510,216,245,758,1011,10133,11650
20160510,92,121,766,1021,15793,17325
