date,riseStart,riseEnd,stableStart,stableEnd,start,end
20171120,435,464,1133.0,1135.0,7166,9573
20171120,132,161,1890.0,1957.0,9801,11879
20171120,79,108,1378.0,1389.0,12087,13637
20171120,51,80,865.0,869.0,24234,25665
20171120,27,56,92.0,94.0,27317,29282
20171120,710,739,1167.0,1169.0,49808,51637
20171120,6,35,103.0,665.0,55369,57453
20171120,14,43,1283.0,1285.0,59979,61792
20171120,11,40,96.0,1020.0,64396,66145
20171120,60,89,496.0,505.0,77173,79079
20171120,4,33,142.0,146.0,82299,84515
20170216,793,822,2884.0,2884.0,5621,8844
20170216,302,331,1243.0,1247.0,10927,13454
20170216,71,100,1023.0,1781.0,13709,16017
20170216,607,636,1202.0,1204.0,43228,45892
20170216,190,219,2392.0,2399.0,61549,64687
20170216,217,246,2424.0,2478.0,64901,67638
20171108,284,313,1933.0,1947.0,7987,10723
20171108,7,36,193.0,195.0,29166,31987
20171108,173,202,274.0,285.0,49902,52716
20171108,1172,1201,2348.0,2350.0,66072,68638
20171108,4,33,457.0,459.0,69903,72273
20171108,90,119,1766.0,1768.0,77733,80257
20151031,414,443,1125.0,1132.0,7105,8961
20151031,160,189,743.0,1419.0,52485,54287
20151031,75,104,251.0,253.0,61286,63080
20151025,32,61,1149.0,1152.0,18324,19862
20151025,2420,2449,2531.0,2533.0,66942,69845
20151019,494,523,1554.0,1564.0,368,2188
20151019,669,698,1570.0,1576.0,31156,32855
20151019,464,493,1635.0,1644.0,43190,45285
20151019,688,717,932.0,936.0,53045,55014
20151019,663,692,1209.0,1221.0,69222,71257
20170809,794,823,826.0,973.0,832,3858
20170809,5,34,208.0,1346.0,8343,12000
20170809,281,310,1216.0,1218.0,17666,21021
20170809,398,427,2074.0,2080.0,56283,59841
20170809,84,113,226.0,228.0,64248,67551
20160429,498,527,1074.0,1293.0,1163,2779
20160429,423,452,837.0,848.0,2954,4596
20160429,805,834,1272.0,1290.0,4800,6441
20160429,7,36,1273.0,1279.0,11151,12910
20160429,816,845,867.0,871.0,13809,15417
20160429,280,309,667.0,677.0,15619,17024
20160429,52,81,255.0,265.0,20276,22028
20160429,7,36,289.0,296.0,24150,25947
20160429,34,63,562.0,587.0,26178,28876
20160429,340,369,471.0,1916.0,73701,75802
20160429,330,359,1511.0,1521.0,78527,80520
20160415,1077,1106,1321.0,1473.0,36192,38162
20160415,1096,1125,1187.0,1962.0,53266,55382
20160415,327,356,1082.0,1085.0,56887,58993
20150717,187,216,1186.0,1190.0,1128,2873
20150717,338,367,803.0,1475.0,25719,27341
20150924,123,152,322.0,1505.0,1244,3059
20150924,102,131,530.0,575.0,3322,5101
20150924,91,120,136.0,1328.0,16977,18744
20150924,5,34,427.0,431.0,19193,20806
20150924,998,1027,1077.0,1077.0,41492,43541
20150924,968,997,1294.0,1296.0,52082,54191
20150924,629,658,890.0,903.0,66643,68527
20170410,2,31,408.0,411.0,0,622
20170410,26,55,103.0,534.0,710,1349
20170410,341,370,482.0,486.0,1491,2112
20170410,10,39,293.0,296.0,2181,2816
20170410,4,33,196.0,500.0,3736,4396
20170410,9,38,237.0,284.0,4478,5218
20170410,109,138,267.0,456.0,5220,5814
20170410,134,163,258.0,451.0,9019,9900
20150918,374,403,680.0,1205.0,8819,10925
20150918,275,304,627.0,629.0,14308,16096
20150918,705,734,1411.0,1414.0,19957,21779
20150918,1814,1843,2400.0,2400.0,33604,36286
20150918,834,863,1220.0,1223.0,66389,67907
20150918,30,59,685.0,687.0,68138,69675
20150918,201,230,823.0,827.0,71980,73617
20160617,382,411,1626.0,1722.0,2451,4325
20160617,1021,1050,1683.0,1744.0,7823,9738
20160617,4,33,58.0,1342.0,13953,15742
20160617,827,856,1298.0,1324.0,16417,18163
20160617,4,33,621.0,1389.0,23917,25552
20160617,212,241,1147.0,1165.0,66963,68709
20160617,32,61,505.0,979.0,73152,74524
20160617,8,37,1098.0,1125.0,82218,83693
20150920,1185,1214,1606.0,1609.0,45174,46938
20150920,79,108,459.0,473.0,47426,49138
20150920,4,33,183.0,188.0,52969,54508
20150920,302,331,455.0,459.0,58122,59761
20150920,214,243,247.0,260.0,76549,78557
20150920,39,68,285.0,288.0,82143,84347
20150908,127,156,710.0,1206.0,28089,29801
20150908,76,105,243.0,1279.0,43397,45252
20150908,230,259,654.0,672.0,66494,68561
20150908,884,913,1263.0,1265.0,75607,78135
20150908,1280,1309,1429.0,1431.0,80952,83382
20160613,154,183,700.0,1096.0,327,2078
20160613,14,43,1088.0,1099.0,5114,6647
20160613,209,238,776.0,802.0,15936,17441
20160613,24,53,542.0,564.0,23573,25481
20160613,353,382,524.0,552.0,28562,30043
20160613,18,47,607.0,907.0,30678,32403
20160613,534,563,1149.0,1154.0,40100,41624
20160613,523,552,873.0,1191.0,46713,48314
20160613,33,62,232.0,247.0,56771,58309
20160613,480,509,1112.0,1112.0,58580,60005
20160613,560,589,663.0,809.0,60196,61547
20160613,478,507,638.0,640.0,65778,67206
20160607,847,876,923.0,1576.0,21917,23619
20160607,950,979,1190.0,1216.0,38532,39845
20160607,727,756,937.0,959.0,42193,43397
20170414,55,84,132.0,1300.0,925,2595
20170414,471,500,667.0,1559.0,15393,17137
20170414,13,42,195.0,198.0,18006,19612
20170414,18,47,219.0,221.0,42533,44035
20170414,1178,1207,1469.0,1477.0,44251,46069
20170414,36,65,81.0,230.0,46581,48368
20170414,8,37,489.0,500.0,69865,71746
20170414,4,33,50.0,74.0,73184,74842
20170414,121,150,1321.0,1336.0,81579,83285
20150713,320,349,676.0,679.0,4121,6445
20150713,722,751,1017.0,1020.0,9178,11179
20150713,46,75,868.0,888.0,12360,14215
20150713,1090,1119,2304.0,2328.0,19446,22073
20150713,80,109,301.0,1322.0,28301,30090
20150713,119,148,329.0,334.0,42268,43864
20150713,6,35,593.0,597.0,47766,49243
20150713,897,926,942.0,967.0,52301,53807
20150713,4,33,597.0,620.0,57444,58950
20150713,34,63,160.0,162.0,59669,61202
20150713,8,37,408.0,419.0,66013,67492
20150713,34,63,378.0,403.0,76802,78281
20150713,23,52,448.0,448.0,84080,85574
20160808,453,482,556.0,1649.0,5200,7369
20160808,1023,1052,2036.0,2061.0,15915,18171
20160808,1175,1204,1211.0,1214.0,20008,22350
20160808,1553,1582,1661.0,1702.0,25228,27791
20160808,422,451,1546.0,1574.0,50018,52004
20160808,116,145,1566.0,1823.0,61591,63604
20160808,140,169,1125.0,1143.0,66860,68568
20160808,5,34,226.0,245.0,79552,81522
20150707,97,126,571.0,571.0,1492,3327
20150707,207,236,1286.0,1308.0,23932,25421
20170602,99,128,202.0,228.0,57817,59317
20160405,1202,1231,1489.0,1494.0,31071,32688
20170819,154,183,612.0,612.0,38226,39813
20170819,38,67,414.0,414.0,59225,60966
20170819,92,121,334.0,1284.0,63906,65583
20160203,6,35,79.0,535.0,10910,12555
20160203,107,136,269.0,276.0,13374,15048
20160203,25,54,425.0,1436.0,17339,19070
20160203,53,82,567.0,569.0,19831,21493
20160203,585,614,958.0,962.0,21749,23400
20160203,12,41,985.0,990.0,24237,25928
20160203,0,29,1301.0,1305.0,35199,36789
20160203,1325,1354,1548.0,1550.0,47376,49083
20160203,623,652,882.0,957.0,57375,59108
20160203,246,275,1063.0,1074.0,59363,61034
20160203,411,440,909.0,1230.0,64041,65619
20160203,12,41,1216.0,1221.0,68378,69991
20171130,177,206,1126.0,1126.0,2339,4254
20171124,290,319,325.0,327.0,783,2919
20171124,4,33,129.0,131.0,3343,5465
20171124,914,943,1579.0,1582.0,5756,7574
20171124,685,714,1153.0,1164.0,7786,9468
20171124,78,107,1079.0,1081.0,9939,11745
20171124,41,70,137.0,142.0,15460,16996
20171124,47,76,929.0,929.0,20752,22269
20170212,635,664,1012.0,1017.0,1936,3649
20170212,517,546,1146.0,1163.0,11525,13661
20170212,1040,1069,1315.0,1342.0,14768,16376
20171118,299,328,529.0,545.0,299,1923
20171118,554,583,590.0,894.0,6124,7634
20171118,4,33,172.0,174.0,18762,21018
20171118,282,311,733.0,736.0,56929,59352
20171118,1526,1555,1988.0,1990.0,66005,68204
20171118,444,473,1227.0,1230.0,71959,73908
20171118,291,320,1803.0,1815.0,74264,76283
20171118,5,34,86.0,89.0,78145,80188
20171118,394,423,1382.0,1748.0,80461,82423
20170206,67,96,512.0,515.0,5855,7468
20170206,39,68,264.0,266.0,11101,12653
20170206,54,83,1507.0,1510.0,24165,26041
20151223,338,367,1047.0,1498.0,69932,71859
20151223,76,105,379.0,1406.0,79744,81598
20170207,70,99,597.0,619.0,4521,6590
20170207,294,323,591.0,1843.0,6797,8918
20170207,389,418,1068.0,2208.0,9402,11785
20170207,296,325,472.0,1957.0,21326,23726
20170207,624,653,1593.0,1613.0,55328,57358
20170207,148,177,1374.0,1393.0,57628,59394
20170207,528,557,623.0,667.0,60931,62604
20170207,23,52,220.0,240.0,65402,66967
20170207,22,51,1346.0,1375.0,78652,80466
20171119,178,207,912.0,914.0,458,2028
20171119,4,33,132.0,137.0,7170,8746
20171119,7,36,312.0,312.0,12263,13714
20171119,1284,1313,1594.0,1594.0,13938,15748
20171119,139,168,920.0,924.0,16055,17658
20171119,249,278,3158.0,3570.0,28649,32562
20171119,86,115,422.0,1502.0,63656,65899
20171119,722,751,1299.0,1306.0,66161,68424
20171119,35,64,1239.0,1249.0,71593,73643
20171119,1,30,685.0,688.0,73855,75575
20170213,129,158,1703.0,1797.0,21613,23871
20170213,295,324,1720.0,2249.0,29269,31803
20170213,225,254,1653.0,1746.0,39426,41449
20170213,549,578,636.0,773.0,41696,43635
20170213,173,202,1136.0,1145.0,45791,47693
20170213,605,634,700.0,700.0,48216,49921
20170213,74,103,1443.0,1498.0,52205,54431
20171125,313,342,947.0,1128.0,670,2317
20171125,296,325,1095.0,1098.0,14993,16403
20171125,0,29,1399.0,1410.0,17154,18725
20171125,30,59,173.0,183.0,19026,20618
20171125,203,232,431.0,433.0,28009,29203
20171125,308,337,338.0,416.0,32115,33253
20160202,535,564,878.0,878.0,10673,12245
20160202,300,329,548.0,552.0,12485,13986
20160202,81,110,712.0,1425.0,14270,15939
20160202,508,537,1244.0,1246.0,16403,17982
20160202,4,33,241.0,243.0,18215,19852
20160202,1217,1246,1260.0,1268.0,20107,21731
20160202,18,47,1341.0,1364.0,22377,23913
20160202,20,49,470.0,473.0,24163,25661
20160202,5,34,602.0,604.0,38013,39777
20160202,1557,1586,1603.0,1612.0,43122,44890
20160202,60,89,785.0,787.0,56528,58395
20160202,87,116,575.0,1647.0,60414,62245
20160202,142,171,439.0,665.0,62440,64009
20160202,447,476,1511.0,1521.0,64565,66276
20160809,28,57,65.0,912.0,77563,79718
20150712,1274,1303,1392.0,1449.0,4504,6060
20150712,50,79,878.0,1652.0,19658,21567
20150712,137,166,533.0,908.0,39238,40854
20150712,560,589,946.0,974.0,41440,43018
20150712,239,268,341.0,1422.0,51900,53577
20150712,30,59,184.0,210.0,55155,56723
20150712,7,36,368.0,372.0,75602,77119
20170415,12,41,215.0,219.0,9076,10814
20170415,10,39,162.0,1417.0,54636,56193
20170415,7,36,377.0,720.0,59270,60845
20160606,1438,1467,1714.0,1718.0,2788,5063
20160606,893,922,929.0,933.0,5456,7526
20160606,446,475,877.0,902.0,40858,42522
20160606,49,78,317.0,319.0,43107,44730
20160606,782,811,1312.0,1316.0,45747,47411
20170401,498,527,1086.0,1089.0,40868,42356
20170401,274,303,381.0,442.0,42592,44285
20160612,320,349,677.0,680.0,7931,9156
20160612,63,92,166.0,193.0,9504,10635
20160612,175,204,254.0,259.0,14534,15726
20160612,90,119,182.0,498.0,41319,43080
20150909,462,491,565.0,572.0,17692,19996
20150909,566,595,1186.0,1186.0,30932,33051
20150909,240,269,1229.0,1238.0,45523,47331
20150909,1037,1066,1492.0,1494.0,56356,58261
20150909,321,350,1312.0,1315.0,64037,66185
20150909,553,582,757.0,766.0,70892,72614
20150921,32,61,127.0,142.0,2098,4379
20150921,3,32,1026.0,2432.0,13823,16562
20150921,6,35,309.0,312.0,19658,22151
20150921,155,184,2059.0,2119.0,23037,25334
20150921,396,425,1654.0,1656.0,38090,39927
20150921,21,50,1565.0,1569.0,48078,49927
20150921,41,70,463.0,794.0,51691,53307
20150921,6,35,785.0,788.0,53602,55190
20150921,34,63,323.0,640.0,55519,57354
20150923,1365,1394,1575.0,1985.0,2709,4846
20150923,210,239,1079.0,1443.0,49407,51546
20150923,156,185,1852.0,1862.0,52141,54249
20150923,369,398,779.0,784.0,62657,64668
20150923,53,82,361.0,364.0,70677,72260
20160610,251,280,992.0,1205.0,1127,2468
20160610,36,65,327.0,413.0,4083,5489
20160610,293,322,754.0,1524.0,13496,15116
20160610,4,33,1249.0,1281.0,16743,18113
20160610,16,45,1189.0,1189.0,19368,20711
20160610,33,62,787.0,789.0,23701,24985
20160610,298,327,835.0,843.0,34376,35881
20160610,27,56,548.0,560.0,36818,38196
20160610,876,905,1325.0,1566.0,55649,57360
20160610,55,84,153.0,156.0,73451,75624
20160610,63,92,400.0,775.0,76923,78441
20160610,28,57,175.0,837.0,80913,82465
20170403,313,342,712.0,787.0,1294,2300
20170403,25,54,248.0,302.0,4486,5461
20170403,9,38,156.0,545.0,6127,6823
20170403,18,47,170.0,177.0,6965,7821
20170403,16,45,103.0,106.0,7966,8801
20170403,27,56,421.0,875.0,8972,10067
20170403,24,53,118.0,819.0,11661,12777
20170403,1088,1117,1377.0,1386.0,33574,35109
20170403,128,157,1336.0,1338.0,35317,36792
20170403,14,43,43.0,115.0,42324,43945
20170403,301,330,595.0,1507.0,55762,57432
20170403,5,34,1289.0,1293.0,60427,62103
20170403,169,198,1359.0,1364.0,62689,64449
20150710,884,913,1181.0,1243.0,21026,24001
20150710,946,975,1163.0,1183.0,27889,30345
20150710,1983,2012,2122.0,2174.0,32667,35055
20150710,1156,1185,1218.0,1921.0,36159,38580
20150710,74,103,627.0,629.0,44716,46930
20150710,715,744,935.0,938.0,60072,62291
20150710,533,562,674.0,1624.0,67142,69138
20150710,351,380,1507.0,1510.0,76842,78514
20150710,1029,1058,1883.0,1886.0,79408,81455
20160412,43,72,470.0,1666.0,29505,31651
20160412,62,91,91.0,1438.0,82165,83849
20160214,2039,2068,2111.0,2129.0,47609,54141
20151022,1016,1045,1455.0,1480.0,3897,5811
20151022,95,124,341.0,343.0,6755,9131
20151022,192,221,301.0,305.0,11145,13158
20151022,4,33,148.0,152.0,15181,17053
20151022,76,105,868.0,891.0,18085,19884
20151022,58,87,1520.0,1522.0,21506,23534
20151022,1419,1448,1572.0,1577.0,38135,39939
20171127,849,878,1203.0,1208.0,0,1386
20171127,4,33,143.0,1227.0,34852,36969
20171127,12,41,468.0,471.0,52971,54599
20170205,318,347,931.0,1624.0,13932,15723
20170205,803,832,1877.0,1879.0,48853,51034
20170205,475,504,881.0,897.0,58082,59949
20170205,767,796,859.0,887.0,71919,73630
20170205,2,31,526.0,529.0,76747,78213
20170205,876,905,1151.0,1163.0,81000,82495
20170211,249,278,1256.0,1453.0,7528,9161
20170211,945,974,1464.0,1467.0,14656,16283
20170211,277,306,1366.0,1378.0,20018,22173
20170211,1540,1569,2079.0,2466.0,37699,40292
20170211,499,528,1081.0,1085.0,41713,43733
20170211,416,445,1323.0,1578.0,43992,45986
20170211,69,98,262.0,1747.0,49861,51906
20170211,1644,1673,1851.0,1865.0,55561,57817
20170211,716,745,1451.0,1458.0,59289,61320
20170211,601,630,1301.0,1319.0,67740,69290
20180109,1,30,558.0,1206.0,19079,21166
20180109,5,34,79.0,1108.0,45425,47441
20180109,202,231,2148.0,2372.0,66402,69064
20180108,4,33,142.0,163.0,13106,15053
20180108,109,138,316.0,318.0,26964,29190
20170210,251,280,299.0,582.0,4277,6542
20170210,236,265,1745.0,1762.0,10562,12797
20170210,273,302,900.0,972.0,17752,19505
20170210,66,95,279.0,978.0,21326,23203
20170210,1542,1571,1585.0,1587.0,24629,26677
20170210,80,109,126.0,849.0,39274,41385
20170210,37,66,397.0,698.0,41729,43787
20170210,7,36,1107.0,1110.0,44122,46126
20170210,547,576,1545.0,1571.0,48293,50253
20170210,59,88,142.0,687.0,53192,55061
20170210,6,35,1262.0,1265.0,65272,67190
20170210,585,614,1191.0,1201.0,69853,71418
20170210,15,44,916.0,916.0,71634,73357
20170210,63,92,302.0,707.0,81569,83118
20170204,78,107,2660.0,2718.0,1728,4595
20170204,2829,2858,3159.0,3178.0,4961,8958
20170204,147,176,479.0,727.0,9639,11420
20170204,148,177,504.0,510.0,11802,13696
20170204,84,113,514.0,539.0,60468,62156
20170204,37,66,259.0,261.0,62913,64348
20171126,1066,1095,1493.0,1502.0,28771,30720
20171126,133,162,180.0,183.0,31590,33450
20171126,47,76,1152.0,1419.0,36357,38286
20151023,81,110,167.0,1272.0,40672,42612
20151023,491,520,833.0,835.0,53641,55344
20151023,77,106,182.0,892.0,64406,66150
20151023,252,281,609.0,616.0,74748,76381
20160201,0,29,1077.0,1096.0,3826,5579
20160201,1,30,825.0,828.0,8829,10579
20160201,4,33,1206.0,1209.0,12943,14784
20160201,7,36,236.0,236.0,17995,19783
20160201,757,786,927.0,974.0,19969,21751
20160201,18,47,479.0,484.0,49654,51577
20160201,443,472,814.0,1248.0,53022,54763
20160201,183,212,831.0,842.0,55026,56800
20160201,259,288,957.0,969.0,62201,64043
20160201,56,85,773.0,777.0,64325,66200
20160201,5,34,138.0,553.0,68819,70553
20160201,549,578,1568.0,1578.0,71013,72735
20160201,948,977,1529.0,1546.0,74343,75988
20160201,448,477,849.0,1387.0,76244,77838
20160201,12,41,225.0,1008.0,84551,86086
20160413,59,88,155.0,158.0,3175,5114
20160413,3,32,1369.0,1391.0,15486,17304
20160413,987,1016,1017.0,1021.0,61801,63811
20160407,238,267,1226.0,1250.0,49326,50948
20150711,444,473,1286.0,1314.0,7562,9228
20150711,67,96,327.0,327.0,41997,44055
20150711,814,843,958.0,960.0,44601,46611
20150711,40,69,600.0,1677.0,54362,56198
20170402,5,34,56.0,60.0,1700,2354
20170402,347,376,447.0,465.0,3451,4109
20170402,44,73,103.0,106.0,5196,6010
20170402,399,428,667.0,673.0,8143,8993
20170402,319,348,655.0,682.0,19250,20503
20170402,151,180,974.0,976.0,29427,30874
20170402,415,444,1036.0,1403.0,33235,34731
20160611,406,435,526.0,654.0,447,2324
20160611,1,30,183.0,185.0,3570,5232
20160611,69,98,220.0,264.0,10582,12159
20160611,4,33,47.0,595.0,12482,14066
20160611,700,729,793.0,795.0,25065,26448
20160611,350,379,1094.0,1259.0,30874,32767
20160611,10,39,870.0,888.0,50024,51779
20160611,172,201,454.0,1171.0,60855,62512
20160611,11,40,885.0,1148.0,64166,65643
20160611,887,916,1161.0,1188.0,67307,68856
20160611,474,503,995.0,1009.0,70035,71354
20160611,254,283,1202.0,1204.0,74765,76334
20160611,74,103,847.0,858.0,77294,78815
20160611,107,136,304.0,312.0,81595,83129
20170416,464,493,963.0,1000.0,16314,17654
20170416,33,62,147.0,147.0,42117,43755
20170416,108,137,272.0,274.0,44097,45663
20160605,865,894,1335.0,1338.0,49530,51307
20160605,40,69,607.0,611.0,75104,76851
20160605,82,111,159.0,265.0,82080,83795
20150922,368,397,1385.0,1544.0,58320,60861
20160620,31,60,396.0,708.0,5030,6543
20160620,15,44,60.0,1670.0,21344,23191
20160620,0,29,1203.0,1232.0,23479,25338
20160620,5,34,1287.0,1312.0,44060,45846
20160620,1367,1396,1493.0,1493.0,80143,82186
20150913,63,92,475.0,560.0,932,2152
20150913,73,102,172.0,934.0,7670,8880
20150913,302,331,514.0,516.0,13537,14739
20150913,87,116,162.0,1005.0,20192,21497
20150913,853,882,1070.0,1072.0,25387,26789
20160608,4,33,173.0,663.0,4102,5358
20160608,199,228,474.0,920.0,11361,12579
20160608,616,645,1464.0,1466.0,21336,23242
20160608,316,345,1347.0,1349.0,30994,33038
20150720,1082,1111,1211.0,1216.0,64723,66221
20160807,500,529,1740.0,1801.0,64991,67250
20170816,36,65,464.0,992.0,14291,15941
20170816,60,89,153.0,155.0,19367,21001
20170816,446,475,522.0,527.0,24406,26054
20170816,113,142,2427.0,2429.0,53858,56479
20170816,61,90,144.0,149.0,57652,59374
20170816,380,409,1310.0,1328.0,60425,62261
20170816,157,186,220.0,624.0,67313,69119
20170816,7,36,420.0,424.0,71086,72909
20170816,15,44,583.0,601.0,73193,74966
20170816,122,151,957.0,966.0,79374,81014
20170816,33,62,137.0,155.0,83265,84899
20151012,52,81,4380.0,4380.0,11621,18584
20170221,459,488,1181.0,1187.0,10398,12210
20170221,7,36,73.0,102.0,22505,24287
20170221,284,313,635.0,637.0,31193,32722
20170221,761,790,797.0,799.0,32966,34903
20170221,1159,1188,1222.0,1224.0,44613,46213
20170221,375,404,850.0,852.0,49072,50661
20170221,200,229,1395.0,1422.0,78690,80540
20170221,38,67,158.0,160.0,83696,85381
20171117,9,38,57.0,61.0,1372,3123
20171117,4,33,126.0,128.0,6072,7729
20171117,4,33,267.0,272.0,12832,14348
20171117,39,68,1101.0,1669.0,20606,22481
20171117,4,33,142.0,144.0,39654,41593
20171117,381,410,1147.0,1158.0,42241,44248
20171117,487,516,565.0,568.0,50942,53028
20171117,39,68,1671.0,1888.0,53296,55399
20171117,997,1026,1347.0,1356.0,55943,57936
20171117,549,578,1163.0,1779.0,58174,60138
20171117,11,40,126.0,128.0,60387,62418
20171117,56,85,1573.0,1577.0,65140,66883
20171117,82,111,950.0,958.0,69373,71037
20171117,7,36,120.0,131.0,71276,72848
20171117,33,62,1219.0,1221.0,77038,78815
20171117,46,75,167.0,1228.0,83759,85495
20170209,22,51,858.0,1081.0,11901,13667
20170209,25,54,239.0,597.0,13879,15704
20170209,1050,1079,1387.0,1414.0,21222,23308
20170209,6,35,130.0,241.0,28890,30895
20170209,774,803,1001.0,1086.0,39075,41160
20180111,434,463,1717.0,1724.0,2432,4931
20180111,5,34,88.0,1270.0,67700,69918
20180110,551,580,1142.0,1144.0,44896,47013
20180110,4,33,88.0,1152.0,51601,53653
20180110,130,159,1199.0,1201.0,54092,56150
20180110,11,40,57.0,207.0,57608,59697
20180110,87,116,1110.0,1115.0,60244,62151
20170208,320,349,1306.0,1329.0,1041,2758
20170208,4,33,1336.0,1338.0,8388,10108
20170208,15,44,1237.0,1248.0,11562,13231
20170208,95,124,165.0,944.0,13532,15279
20170208,13,42,1016.0,1034.0,23434,25127
20170208,2309,2338,2479.0,2498.0,79088,81794
20171116,327,356,1088.0,1094.0,1166,3024
20171116,84,113,127.0,661.0,6204,8078
20171116,145,174,1094.0,1648.0,10500,12349
20171116,704,733,1107.0,1107.0,18109,19927
20171116,177,206,1123.0,1163.0,20252,21883
20171116,534,563,1187.0,1490.0,27683,29373
20171116,4,33,569.0,874.0,29602,31066
20171116,460,489,888.0,900.0,46019,47494
20171116,48,77,84.0,84.0,47789,49348
20171116,36,65,147.0,155.0,56759,58819
20171116,354,383,1400.0,1811.0,75148,77149
20171116,534,563,1009.0,1219.0,79426,81178
20170220,1347,1376,1624.0,1633.0,4980,7520
20170220,353,382,1383.0,1410.0,8655,11175
20170220,5,34,256.0,313.0,11365,13851
20170220,545,574,1181.0,1279.0,15492,18009
20170220,108,137,2794.0,2804.0,18225,21193
20170220,208,237,1552.0,1771.0,22294,24259
20170220,15,44,749.0,781.0,24468,26125
20170220,728,757,1674.0,1676.0,26361,28275
20170220,461,490,1645.0,1647.0,42749,44584
20170220,192,221,1186.0,1188.0,48335,50017
20170220,96,125,764.0,1071.0,52339,53925
20170220,348,377,424.0,441.0,55189,56812
20170220,28,57,766.0,1054.0,64654,66393
20170220,19,48,123.0,151.0,67249,68875
20170220,467,496,537.0,539.0,76911,78450
20170220,407,436,865.0,869.0,78658,80075
20151013,1124,1153,1232.0,1682.0,16831,18994
20151013,156,185,542.0,1413.0,20867,23041
20170803,512,541,581.0,583.0,77546,80307
20170817,127,156,229.0,231.0,3992,5720
20170630,22,51,82.0,1491.0,42364,44222
20170630,138,167,242.0,261.0,61401,63182
20160423,758,787,988.0,1275.0,63255,64887
20150709,876,905,1080.0,1594.0,9389,11389
20150709,917,946,1617.0,1640.0,16587,18642
20150709,168,197,981.0,994.0,20518,22400
20150709,449,478,1819.0,1823.0,27666,30119
20150709,583,612,1640.0,1729.0,47319,49420
20150709,458,487,615.0,2077.0,63226,65795
20160806,255,284,1723.0,2017.0,1568,3861
20160806,8,37,988.0,1157.0,13050,14513
20160806,661,690,1941.0,1947.0,16594,18770
20160806,200,229,1286.0,1298.0,22110,24120
20160806,1274,1303,1647.0,1650.0,24282,26072
20160806,412,441,446.0,458.0,26324,28587
20160806,554,583,830.0,841.0,40643,42220
20160806,231,260,276.0,303.0,52030,54328
20160806,201,230,1087.0,1500.0,58312,60528
20160806,226,255,984.0,988.0,60754,62833
20160806,1339,1368,1997.0,2001.0,65890,68344
20150721,4,33,128.0,134.0,12222,13685
20160609,604,633,797.0,1275.0,48149,49701
20160609,15,44,383.0,1184.0,50791,52307
20160609,59,88,160.0,1006.0,53074,54658
20160609,53,82,230.0,232.0,55786,57522
20160609,57,86,200.0,217.0,57803,59855
20160609,194,223,505.0,508.0,62720,64549
20160609,9,38,395.0,1393.0,73789,75400
20160609,578,607,1340.0,1342.0,80827,82431
20150912,466,495,1051.0,1064.0,18999,20944
20150912,46,75,570.0,572.0,24112,26254
20150912,748,777,883.0,886.0,61820,63651
20150912,18,47,1110.0,1112.0,68268,69599
20150912,45,74,188.0,190.0,74729,76345
20150912,51,80,171.0,862.0,80823,82104
20150906,89,118,185.0,589.0,21455,23277
20160621,176,205,621.0,649.0,9252,10561
20160621,62,91,144.0,155.0,11317,12569
20160621,6,35,762.0,776.0,12727,13972
20160621,25,54,390.0,791.0,14288,15719
20160621,54,83,177.0,1196.0,16644,17954
20160621,20,49,360.0,371.0,18137,19503
20160621,7,36,222.0,447.0,23745,25654
20160621,24,53,1470.0,1479.0,25878,27793
20160621,6,35,779.0,1195.0,37195,38526
20160621,453,482,953.0,961.0,38956,40183
20160623,237,266,920.0,931.0,2881,4552
20160623,73,102,249.0,260.0,11025,12687
20160623,474,503,758.0,760.0,12978,14555
20160623,796,825,1067.0,1253.0,17693,19047
20160623,152,181,641.0,655.0,19273,20536
20160623,3,32,389.0,392.0,21661,23158
20160623,148,177,793.0,803.0,23404,24923
20160623,17,46,329.0,1063.0,25158,26731
20160623,172,201,243.0,457.0,53658,55230
20160623,8,37,384.0,569.0,55691,57219
20160623,555,584,665.0,669.0,58088,59664
20160623,473,502,1621.0,1630.0,64923,66891
20160623,430,459,1249.0,1263.0,67081,68750
20160623,251,280,712.0,716.0,70083,71436
20160623,7,36,108.0,117.0,71629,72956
20160623,197,226,682.0,686.0,73207,74613
20160623,624,653,1447.0,1451.0,76094,77780
20160623,37,66,242.0,761.0,78016,79668
20160623,406,435,885.0,889.0,79856,81453
20150910,333,362,1137.0,1139.0,10693,12491
20150910,246,275,1526.0,1526.0,37781,39448
20150904,13,42,537.0,808.0,11066,12330
20150904,564,593,597.0,842.0,13424,14774
20150904,61,90,213.0,215.0,16005,17544
20150904,36,65,174.0,1465.0,23922,25566
20150904,82,111,391.0,1385.0,26254,28349
20150904,1690,1719,2073.0,2104.0,36101,38582
20150904,1825,1854,1867.0,1886.0,46017,48852
20150904,1071,1100,1665.0,1665.0,54656,56636
20150904,44,73,629.0,631.0,58089,59809
20150904,12,41,293.0,297.0,60284,62187
20150904,203,232,1442.0,1446.0,65606,67339
20150904,488,517,1163.0,1166.0,67611,69311
20150904,349,378,1154.0,1154.0,73334,75033
20150904,538,567,678.0,685.0,76890,78273
20160810,8,37,46.0,170.0,398,2320
20160810,6,35,116.0,137.0,4937,7241
20160810,653,682,1716.0,1960.0,12335,14672
20160810,156,185,960.0,1751.0,15222,17090
